Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-08-01T14:38:04.837Z","","","Included","auto","No","","","","","","Free"
"2026-08-01T14:36:41.684Z","","","Included","auto","No","","","","","","Free"
"2026-08-01T14:34:54.087Z","","","Included","auto","No","","","","","","Free"
"2026-08-01T14:31:49.424Z","","","Included","auto","No","","","","","","Free"
"2026-07-31T09:31:11.381Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T22:41:38.030Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T16:42:22.314Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T16:32:28.754Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T16:26:28.230Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T16:17:30.451Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T11:37:20.710Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T11:34:07.410Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T11:25:05.268Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T11:24:44.176Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:57:19.121Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:50:48.573Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:43:45.922Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:43:36.933Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:42:04.990Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:39:35.060Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:26:42.081Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:24:04.256Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:22:14.871Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:14:02.151Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:08:12.777Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T10:05:27.137Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:49:02.824Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:45:37.451Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:42:38.304Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:32:22.067Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:31:24.578Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:29:30.812Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:18:50.092Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:16:55.051Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:14:32.427Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:12:09.810Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:09:44.688Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T09:02:58.117Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T08:59:39.455Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T08:58:48.555Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T08:57:36.334Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T08:50:06.597Z","","","Included","auto","No","","","","","","Free"
"2026-07-30T08:49:28.192Z","","","Errored, No Charge","auto","No","","","","","","Free"
"2026-07-29T03:13:07.668Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:48:02.628Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:45:52.636Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:38:28.818Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:36:44.526Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:25:14.644Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:25:02.044Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:23:11.562Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:21:52.966Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:20:50.091Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:18:34.936Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:16:16.639Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:11:49.635Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:07:57.639Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:06:46.904Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:05:06.085Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:04:49.990Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:03:15.845Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:01:41.411Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T01:00:50.420Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:59:20.609Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:57:41.959Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:56:01.948Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:55:10.011Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:54:29.916Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:53:48.437Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:51:55.919Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:51:24.048Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:51:05.217Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:51:02.888Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:42:51.836Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:37:36.234Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:30:07.182Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:27:33.308Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:24:26.866Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:15:31.466Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:06:27.113Z","","","Included","auto","No","","","","","","Free"
"2026-07-29T00:03:38.112Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:59:04.803Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:55:46.168Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:47:52.465Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:44:42.786Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:43:36.655Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:41:51.908Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:39:54.695Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:37:19.100Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:35:20.051Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:25:59.984Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:21:48.657Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:16:20.176Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:13:11.180Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:11:37.315Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:05:14.080Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T23:01:57.939Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:57:19.642Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:47:26.227Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:38:07.010Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:23:35.123Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:21:17.684Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:17:46.902Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:16:46.147Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:15:33.066Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:12:16.967Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:11:20.963Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:10:40.811Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:09:50.629Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:08:26.241Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:07:41.080Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:05:56.057Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T22:02:03.394Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T21:41:38.942Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T21:41:29.663Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T21:39:43.826Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T21:33:39.926Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T21:32:27.083Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T16:26:12.552Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T15:50:49.796Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T15:09:31.268Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T15:09:02.182Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T15:07:28.063Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T15:03:48.335Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T13:22:17.991Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T05:08:39.661Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T05:06:27.730Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T05:04:40.088Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T05:02:55.189Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T04:50:02.595Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T04:19:50.757Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T04:16:16.871Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:32:50.546Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:27:22.292Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:22:59.659Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:20:35.714Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:19:38.751Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:15:54.050Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:11:23.128Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:08:13.657Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:07:14.299Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T03:02:40.198Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:50:56.616Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:47:43.833Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:44:12.755Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:42:49.692Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:41:31.367Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:40:24.173Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:37:35.949Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:36:41.776Z","","","Included","auto","No","","","","","","Free"
"2026-07-28T02:33:32.787Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T23:36:53.306Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T23:34:51.040Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:44:38.947Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:44:01.371Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:40:14.223Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:39:51.595Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:36:56.497Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:34:51.944Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:30:56.200Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:29:05.869Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:27:34.526Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:26:30.402Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:24:41.498Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:19:51.967Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:15:35.499Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:15:35.477Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:15:23.194Z","","","Included","auto","No","","","","","","Free"
"2026-07-25T13:12:09.899Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T08:39:54.918Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T08:38:49.929Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T08:37:15.364Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:41:38.667Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:39:36.882Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:38:40.510Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:32:09.705Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:22:43.883Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:17:19.523Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:16:52.372Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:15:50.599Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:15:20.790Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:10:55.166Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:08:12.640Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:07:18.328Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T06:06:57.781Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:58:03.021Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:31:24.681Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:29:48.551Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:26:03.402Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:17:47.725Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:17:41.123Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:04:20.337Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:03:26.515Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:03:04.838Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:02:55.985Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T05:01:27.852Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:59:52.310Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:58:50.932Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:53:41.277Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:53:09.268Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:51:47.613Z","","","Included","auto","No","","","","","","Free"
"2026-07-24T04:47:06.295Z","","","Included","auto","No","","","","","","Free"
